P_CODE,VDC_NAME,DISTRICT,REGION,Hazard (Intensity),Exposure,Housing,Poverty,Vulnerability,Severity,Severity Normalized,Severity category,Severity_Category,Severity_Smoothed
F-MAH-74-037,Mathairaj,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-031,Kulau,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-061,Talladehi,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-062,Thalakanda,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-022,Gujar,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-009,Chaukham,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-042,Nwali,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-058,Silanga,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-75-031,Rapla,Darchula,Far-Western,0.0,0.01,9.63,5.05,7.34,0.0,0.0,Lowest,Low,0.0
F-MAH-74-002,Basantapur,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-055,Siddhapur,Baitadi,Far-Western,0.0,0.03,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
M-BHE-58-011,GulariyaN.P.,Bardiya,Mid-Western,0.0,0.57,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-74-012,Deulek,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-017,DurgaBhabani,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-015,Dhungad,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-051,Shankarpur,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-025,Hat,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
M-KAR-66-018,Muchu,Humla,Mid-Western,0.0,0.01,5.0,10.0,7.5,0.0,0.0,Lowest,Low,0.0
F-MAH-74-059,SreeKedar,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-74-040,Nagarjun,Baitadi,Far-Western,0.0,0.02,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-MAH-72-011,MahendranagarN.P.,Kanchanpur,Far-Western,0.0,1.07,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-SET-71-010,DhangadhiN.P.,Kailali,Far-Western,0.0,1.05,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-58-008,Dhadhawar,Bardiya,Mid-Western,0.0,0.23,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-020,Motipur,Bardiya,Mid-Western,0.0,0.22,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-007,Deudakala,Bardiya,Mid-Western,0.0,0.2,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-015,Magaragadi,Bardiya,Mid-Western,0.0,0.19,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-75-004,Byash,Darchula,Far-Western,0.0,0.01,9.63,5.05,7.34,0.0,0.0,Lowest,Low,0.0
M-BHE-58-027,Sanashree,Bardiya,Mid-Western,0.0,0.18,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-003,Baniyabhar,Bardiya,Mid-Western,0.0,0.18,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-74-026,Hatraj,Baitadi,Far-Western,0.0,0.01,9.94,3.31,6.62,0.0,0.0,Lowest,Low,0.0
F-SET-71-042,TikapurN.P.,Kailali,Far-Western,0.0,0.58,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-008,BirendranagarN.P.,Surkhet,Mid-Western,0.0,0.49,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-58-022,Neulapur,Bardiya,Mid-Western,0.0,0.15,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-025,Patabhar,Bardiya,Mid-Western,0.0,0.15,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-029,Sorhawa,Bardiya,Mid-Western,0.0,0.14,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-013,Kalika,Bardiya,Mid-Western,0.0,0.14,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
W-LUM-51-036,Sandhikharka,Arghakhanchi,Western,0.0,0.14,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-MAH-72-009,Krishnapur,Kanchanpur,Far-Western,0.0,0.38,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-58-002,Baganaha,Bardiya,Mid-Western,0.0,0.13,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-026,Rajapur,Bardiya,Mid-Western,0.0,0.13,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-SET-71-001,Baliya,Kailali,Far-Western,0.0,0.43,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-58-012,Jamuni,Bardiya,Mid-Western,0.0,0.12,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-016,Mahamadpur,Bardiya,Mid-Western,0.0,0.11,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-72-004,Daijee,Kanchanpur,Far-Western,0.0,0.28,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-58-009,Dhodhari,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-005,Bhimapur,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-030,Suryapatawa,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-019,Manpurtapara,Bardiya,Mid-Western,0.0,0.1,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-72-007,Jhalari,Kanchanpur,Far-Western,0.0,0.25,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
W-LUM-51-041,Thada,Arghakhanchi,Western,0.0,0.09,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-58-032,Thakudwara,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-58-018,ManpurMainapokhar,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-SET-71-007,Chaumala,Kailali,Far-Western,0.0,0.28,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-58-023,Padanaha,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
W-LUM-51-037,Siddhara,Arghakhanchi,Western,0.0,0.09,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-58-031,Taratal,Bardiya,Mid-Western,0.0,0.09,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-72-019,Suda,Kanchanpur,Far-Western,0.0,0.23,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-MAH-72-018,Sreepur,Kanchanpur,Far-Western,0.0,0.22,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-SET-71-037,Sadepani,Kailali,Far-Western,0.0,0.26,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-018,Hansapur,Arghakhanchi,Western,0.0,0.08,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-58-028,Sivapur,Bardiya,Mid-Western,0.0,0.08,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-72-006,Dodhara,Kanchanpur,Far-Western,0.0,0.2,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-58-006,Daulatpur,Bardiya,Mid-Western,0.0,0.08,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-SET-71-023,Malakheti,Kailali,Far-Western,0.0,0.24,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-MAH-72-003,Chandani,Kanchanpur,Far-Western,0.0,0.2,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-MAH-72-005,Dekhatbhuli,Kanchanpur,Far-Western,0.0,0.19,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-SET-71-018,Joshipur,Kailali,Far-Western,0.0,0.23,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-MAH-72-015,RampurBilaspur,Kanchanpur,Far-Western,0.0,0.19,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-58-014,KhairiChandanpur,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-SET-71-024,Masuriya,Kailali,Far-Western,0.0,0.23,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-58-024,PasupatiNagar,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
M-BHE-59-030,Latikoili,Surkhet,Mid-Western,0.0,0.2,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-58-001,Badalpur,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-MAH-72-013,Pipaladi,Kanchanpur,Far-Western,0.0,0.18,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-MAH-72-002,Beldandi,Kanchanpur,Far-Western,0.0,0.18,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-58-010,Gola,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
W-LUM-51-011,Dhakawang,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-033,Phulbari,Kailali,Far-Western,0.0,0.21,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-MAH-72-014,RaikawarBichawa,Kanchanpur,Far-Western,0.0,0.17,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
W-LUM-51-019,Jukena,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-016,Dibharna,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-006,Chauha,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-011,Dododhara,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-031,Nuwakot,Arghakhanchi,Western,0.0,0.07,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-58-017,Manau,Bardiya,Mid-Western,0.0,0.07,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
E-MEC-02-033,Ranitar,Panchthar,Eastern,0.0,0.07,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-014,Geta,Kailali,Far-Western,0.0,0.2,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-051,Uttarganga,Surkhet,Mid-Western,0.0,0.18,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-MAH-72-008,Kalika,Kanchanpur,Far-Western,0.0,0.16,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
W-LUM-51-020,Juluke,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-022,Nangeen,Panchthar,Eastern,0.0,0.07,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-038,Simalapani,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-035,RamsikharJhala,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-039,Sreepur,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-58-021,Nayagaun,Bardiya,Mid-Western,0.0,0.06,4.64,4.82,4.73,0.0,0.0,Lowest,Low,0.0
F-SET-71-009,Darakh,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-013,Dharapani,Arghakhanchi,Western,0.0,0.06,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-MAH-72-012,Parasan,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-SET-71-031,Pathariya,Kailali,Far-Western,0.0,0.18,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-MAH-72-001,BaisiBichawa,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-MAH-72-020,Tribhuwanbast,Kanchanpur,Far-Western,0.0,0.15,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-MAH-72-010,Laxmipur,Kanchanpur,Far-Western,0.0,0.14,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
W-LUM-51-002,Argha,Arghakhanchi,Western,0.0,0.05,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-040,Yanganam,Panchthar,Eastern,0.0,0.06,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-015,Godawari,Kailali,Far-Western,0.0,0.16,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-044,Urma,Kailali,Far-Western,0.0,0.16,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-029,Pahalmanpur,Kailali,Far-Western,0.0,0.15,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-004,Bhajani,Kailali,Far-Western,0.0,0.15,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
E-MEC-02-016,Lungrupa,Panchthar,Eastern,0.0,0.06,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-016,Hasuliya,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
E-MEC-02-010,Ekteen,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-034,Pratapapur,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-040,Sugarkhal,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-005,Boniya,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-041,Thapapur,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-012,Durgauli,Kailali,Far-Western,0.0,0.14,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-007,Bangla,Arghakhanchi,Western,0.0,0.05,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-021,KotaTulsipur,Kailali,Far-Western,0.0,0.13,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-006,Bangi,Arghakhanchi,Western,0.0,0.05,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-023,Khan,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-039,Tharpu,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-028,Maidan,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-020,Memeng,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-022,Kerunga,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-005,Balkot,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-032,Pali,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-015,Dhikura,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-035,Sidin,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-019,Khailad,Kailali,Far-Western,0.0,0.12,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-003,Arghatos,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-026,Munuwa,Kailali,Far-Western,0.0,0.12,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
E-MEC-02-030,Prangbung,Panchthar,Eastern,0.0,0.05,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-003,Beladevipur,Kailali,Far-Western,0.0,0.12,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
E-MEC-02-027,PauwaSartap,Panchthar,Eastern,0.0,0.04,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-SET-71-022,Lalbojhi,Kailali,Far-Western,0.0,0.12,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-027,Narayanpur,Kailali,Far-Western,0.0,0.11,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-029,Mareng,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-013,Gadariya,Kailali,Far-Western,0.0,0.11,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-001,Adguri,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-008,Bhagawati,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-039,Sitapur,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-012,Dhanchaur,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-021,Nagi,Panchthar,Eastern,0.0,0.04,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-035,Pokharathok,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-042,Thulapokhara,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-030,Narapani,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-025,Oyam,Panchthar,Eastern,0.0,0.04,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-026,Khidim,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-017,Gorkhunga,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-025,Khandaha,Arghakhanchi,Western,0.0,0.04,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-59-033,Lekhparajul,Surkhet,Mid-Western,0.0,0.09,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
E-MEC-02-006,Chilingdin,Panchthar,Eastern,0.0,0.04,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-010,Chidika,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-043,Udasipur,Kailali,Far-Western,0.0,0.1,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-023,Jarbuta,Surkhet,Mid-Western,0.0,0.09,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-047,Salkot,Surkhet,Mid-Western,0.0,0.09,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
W-LUM-51-027,Khilji,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
E-MEC-02-036,Siwa,Panchthar,Eastern,0.0,0.04,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
W-LUM-51-021,Keemadada,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-024,Khanchikot,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-59-003,Babiyachaur,Surkhet,Mid-Western,0.0,0.08,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-SET-71-008,Dansinhapur,Kailali,Far-Western,0.0,0.09,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-033,Pathauti,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-MAH-72-017,Shankarpur,Kanchanpur,Far-Western,0.0,0.07,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
F-SET-71-038,Sahajpur,Kailali,Far-Western,0.0,0.09,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
E-MEC-02-012,Falaicha,Panchthar,Eastern,0.0,0.03,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
M-BHE-59-021,Guthu,Surkhet,Mid-Western,0.0,0.08,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-028,Kunathari,Surkhet,Mid-Western,0.0,0.08,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
W-LUM-51-040,Subarnakhal,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
W-LUM-51-009,Chhatraganj,Arghakhanchi,Western,0.0,0.03,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-036,Ratnapur,Kailali,Far-Western,0.0,0.07,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-006,Bidyapur,Surkhet,Mid-Western,0.0,0.07,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-SET-71-002,Basauti,Kailali,Far-Western,0.0,0.07,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-034,Pathona,Arghakhanchi,Western,0.0,0.02,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-028,Nigali,Kailali,Far-Western,0.0,0.06,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
W-LUM-51-004,Asurkot,Arghakhanchi,Western,0.0,0.02,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
M-BHE-59-050,Tatopani,Surkhet,Mid-Western,0.0,0.06,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-SET-71-017,Janakinagar,Kailali,Far-Western,0.0,0.06,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-007,Bijaura,Surkhet,Mid-Western,0.0,0.06,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-SET-71-032,Pawera,Kailali,Far-Western,0.0,0.06,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-049,Taranga,Surkhet,Mid-Western,0.0,0.05,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
E-MEC-02-008,Chyangthapu,Panchthar,Eastern,0.0,0.02,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
M-BHE-59-017,GhatGaun,Surkhet,Mid-Western,0.0,0.05,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
E-MEC-02-011,Embung,Panchthar,Eastern,0.0,0.02,4.1,5.24,4.67,0.0,0.0,Lowest,Low,0.0
F-MAH-72-016,RauteliBichawa,Kanchanpur,Far-Western,0.0,0.04,5.46,3.08,4.27,0.0,0.0,Lowest,Low,0.0
M-BHE-59-040,Pokharikanda,Surkhet,Mid-Western,0.0,0.05,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-032,Lekhgaun,Surkhet,Mid-Western,0.0,0.05,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-022,Hariharpur,Surkhet,Mid-Western,0.0,0.05,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
W-LUM-51-014,Dhatiwang,Arghakhanchi,Western,0.0,0.02,6.12,3.32,4.72,0.0,0.0,Lowest,Low,0.0
F-SET-71-025,Mohanyal,Kailali,Far-Western,0.0,0.05,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
F-SET-71-020,Khairala,Kailali,Far-Western,0.0,0.05,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-029,Lagaam,Surkhet,Mid-Western,0.0,0.04,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-009,Chapre,Surkhet,Mid-Western,0.0,0.04,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
F-SET-71-030,Pandaun,Kailali,Far-Western,0.0,0.03,4.41,3.97,4.19,0.0,0.0,Lowest,Low,0.0
M-BHE-59-005,Betan,Surkhet,Mid-Western,0.0,0.03,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
M-BHE-59-015,GadiBayalkada,Surkhet,Mid-Western,0.0,0.03,5.76,2.69,4.23,0.0,0.0,Lowest,Low,0.0
E-MEC-01-003,Chaksibote,Taplejung,Eastern,0.0,0.04,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
E-MEC-01-001,Ambegudin,Taplejung,Eastern,0.0,0.03,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
E-MEC-01-014,Khewang,Taplejung,Eastern,0.0,0.03,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
E-MEC-01-022,Mehele,Taplejung,Eastern,0.0,0.02,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
E-MEC-01-002,Ankhop,Taplejung,Eastern,0.0,0.02,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
E-MEC-03-015,IlamN.P.,Ilam,Eastern,0.0,0.19,2.45,3.19,2.82,0.0,0.0,Lowest,Low,0.0
E-MEC-01-048,Thumbedin,Taplejung,Eastern,0.0,0.02,4.12,3.03,3.58,0.0,0.0,Lowest,Low,0.0
